Rk,Player,Pos,Tm,City,Cap Hit,year
,Brooks Reed,,ATL,Atlanta,2200000,2015
,Virgil Green,,DEN,Denver,2200000,2015
,Kraig Urbik,,BUF,Buffalo,2200000,2015
504,Frostee Rucker,,ARI,Arizona,2181875,2015
505,Ryan Shazier,,PIT,Pittsburgh,2160730,2015
506,Doug Martin,,TAM,Tampa,2159668,2015
507,Bjoern Werner,,IND,Indianapolis,2153562,2015
508,Alan Branch,,NWE,New England,2150000,2015
,Ramon Foster,,PIT,Pittsburgh,2150000,2015
510,Bradley Fletcher,,NWE,New England,2131250,2015
511,Xavier Rhodes,,MIN,Minnesota,2129046,2015
512,Danny Shelton,,CLE,Cleveland,2127939,2015
513,Steve Johnson,,SDG,San Diego,2100000,2015
,Roy Helu,,OAK,Oakland,2100000,2015
515,Joe Barksdale,,SDG,San Diego,2095000,2015
516,Cullen Jenkins,,NYG,NY Giants,2091668,2015
517,Shane Lechler,,HOU,Houston,2083334,2015
518,Donnie Jones,,PHI,Philadelphia,2083333,2015
519,DeAndre Hopkins,,HOU,Houston,2080010,2015
520,Andrus Peat,,NOR,New Orleans,2071544,2015
521,Sylvester Williams,,DEN,Denver,2067750,2015
522,Wallace Gilberry,,CIN,Cincinnati,2050000,2015
,Andy Lee,,CLE,Cleveland,2050000,2015
524,Datone Jones,,GNB,Green Bay,2039436,2015
525,Zack Martin,,DAL,Dallas,2038136,2015
526,Anthony Fasano,,TEN,Tennessee,2031250,2015
527,Tarell Brown,,NWE,New England,2000000,2015
,Ron Parker,,KAN,Kansas City,2000000,2015
,Cory Redding,,ARI,Arizona,2000000,2015
,Matt Cassel,,2TM,#N/A,2000000,2015
,Bilal Powell,,NYJ,NY Jets,2000000,2015
,Cole Beasley,,DAL,Dallas,2000000,2015
,Brett Kern,,TEN,Tennessee,2000000,2015
,Lyle Sendlein,,ARI,Arizona,2000000,2015
,C.J. Spiller,,NOR,New Orleans,2000000,2015
,Kelvin Sheppard,,MIA,Miami,2000000,2015
,Ricky Jean-Francois,,WAS,Washington,2000000,2015
,J.T. Thomas,,NYG,NY Giants,2000000,2015
,Patrick Robinson,,SDG,San Diego,2000000,2015
,Mark Ingram,,NOR,New Orleans,2000000,2015
,Antonio Smith,,DEN,Denver,2000000,2015
,Patrick Chung,,NWE,New England,2000000,2015
,Brice McCain,,MIA,Miami,2000000,2015
,Ryan Mathews,,PHI,Philadelphia,2000000,2015
,Matt Schaub,,BAL,Baltimore,2000000,2015
,James Ihedigbo,,DET,Detroit,2000000,2015
547,C.J. Mosley,,BAL,Baltimore,1997273,2015
548,DeVante Parker,,MIA,Miami,1977553,2015
549,Cordarrelle Patterson,,MIN,Minnesota,1969377,2015
550,Rafael Bush,,NOR,New Orleans,1950000,2015
,Mike Nugent,,CIN,Cincinnati,1950000,2015
,Jerricho Cotchery,,CAR,Carolina,1950000,2015
553,Calvin Pryor,,NYJ,NY Jets,1946194,2015
554,Melvin Gordon,,SDG,San Diego,1939958,2015
555,Alec Ogletree,,STL,St. Louis,1917282,2015
556,Ryan Succop,,TEN,Tennessee,1916666,2015
557,Ja'Wuan James,,MIA,Miami,1915545,2015
558,Brandin Cooks,,NOR,New Orleans,1905330,2015
559,Ben Watson,,NOR,New Orleans,1900000,2015
,Jeff Cumberland,,NYJ,NY Jets,1900000,2015
,Jim Dray,,CLE,Cleveland,1900000,2015
,Dannell Ellerbe,,NOR,New Orleans,1900000,2015
563,Ha Ha Clinton-Dix,,GNB,Green Bay,1895114,2015
564,Todd Herremans,,IND,Indianapolis,1875000,2015
,Daniel Kilgore,,SFO,San Francisco,1875000,2015
566,Johnny Manziel,,CLE,Cleveland,1874681,2015
567,Travis Frederick,,DAL,Dallas,1873644,2015
568,Jay Ratliff,,CHI,Chicago,1859375,2015
569,Dee Ford,,KAN,Kansas City,1854250,2015
570,A.J. Hawk,,CIN,Cincinnati,1850000,2015
,Ted Ginn,,CAR,Carolina,1850000,2015
572,James Starks,,GNB,Green Bay,1837500,2015
573,Kevin Johnson,,HOU,Houston,1827166,2015
574,Kellen Clemens,,SDG,San Diego,1822500,2015
575,Darqueze Dennard,,CIN,Cincinnati,1813386,2015
576,Dwayne Harris,,NYG,NY Giants,1800000,2015
,Roman Harper,,CAR,Carolina,1800000,2015
578,Jason Verrett,,SDG,San Diego,1792955,2015
579,Arik Armstead,,SFO,San Francisco,1789567,2015
580,Marcus Smith,,PHI,Philadelphia,1772520,2015
581,Matt Slater,,NWE,New England,1766666,2015
582,Derek Anderson,,CAR,Carolina,1764000,2015
583,Rob Housler,,2TM,#N/A,1760000,2015
584,Deone Bucannon,,ARI,Arizona,1752091,2015
585,Jerome Felton,,BUF,Buffalo,1750000,2015
,Josh Mauga,,KAN,Kansas City,1750000,2015
,Dwan Edwards,,CAR,Carolina,1750000,2015
,B.J. Raji,,GNB,Green Bay,1750000,2015
,Darian Stewart,,DEN,Denver,1750000,2015
,Blaine Gabbert,,SFO,San Francisco,1750000,2015
,Tyrunn Walker,,DET,Detroit,1750000,2015
,Khalif Barnes,,OAK,Oakland,1750000,2015
,Andrew Quarless,,GNB,Green Bay,1750000,2015
,Vance Walker,,DEN,Denver,1750000,2015
595,Bruce Miller,,SFO,San Francisco,1746500,2015
596,Marcus Peters,,KAN,Kansas City,1742574,2015
597,Chris Canty,,BAL,Baltimore,1735000,2015
598,Dwayne Allen,,IND,Indianapolis,1717826,2015
599,Josh Robinson,,MIN,Minnesota,1716250,2015
600,Cameron Erving,,CLE,Cleveland,1714375,2015
601,Brian Quick,,STL,St. Louis,1713918,2015
602,Trumaine Johnson,,STL,St. Louis,1709794,2015
603,Akeem Dent,,HOU,Houston,1709375,2015
604,Nelson Agholor,,PHI,Philadelphia,1704977,2015
605,Olivier Vernon,,MIA,Miami,1701520,2015
606,Jacoby Jones,,2TM,#N/A,1700000,2015
607,Coby Fleener,,IND,Indianapolis,1699615,2015
608,Brandon Brooks,,HOU,Houston,1696359,2015
609,Cedric Ogbuehi,,CIN,Cincinnati,1695000,2015
610,Demario Davis,,NYJ,NY Jets,1686490,2015
611,Courtney Upshaw,,BAL,Baltimore,1685313,2015
612,Mohamed Sanu,,CIN,Cincinnati,1682813,2015
613,Akiem Hicks,,2TM,#N/A,1677725,2015
614,Bud Dupree,,PIT,Pittsburgh,1676778,2015
615,William Gay,,PIT,Pittsburgh,1666668,2015
616,Jonathan Casillas,,NYG,NY Giants,1666666,2015
617,Chris Givens,,2TM,#N/A,1666257,2015
618,Lamar Miller,,MIA,Miami,1663500,2015
619,Ben Jones,,HOU,Houston,1662362,2015
620,Dominique Easley,,NWE,New England,1659898,2015
621,Shane Ray,,DEN,Denver,1657980,2015
622,Nigel Bradham,,BUF,Buffalo,1656356,2015
623,Coty Sensabaugh,,TEN,Tennessee,1650023,2015
624,David Bruton,,DEN,Denver,1650000,2015
625,Jarius Wright,,MIN,Minnesota,1647027,2015
626,Mitchell Schwartz,,CLE,Cleveland,1645267,2015
627,Jared Crick,,HOU,Houston,1639875,2015
628,Rashean Mathis,,DET,Detroit,1625000,2015
629,Andre Branch,,JAX,Jacksonville,1619525,2015
630,Mike Daniels,,GNB,Green Bay,1617146,2015
,Rhett Ellison,,MIN,Minnesota,1617146,2015
632,Jimmie Ward,,SFO,San Francisco,1616485,2015
633,Shaq Thompson,,CAR,Carolina,1601586,2015
634,Andrew Gachkar,,DAL,Dallas,1600000,2015
,Justin Forsett,,BAL,Baltimore,1600000,2015
636,Malik Jackson,,DEN,Denver,1595403,2015
637,Robert Blanton,,MIN,Minnesota,1594763,2015
638,Josh Norman,,CAR,Carolina,1591750,2015
639,Janoris Jenkins,,STL,St. Louis,1587829,2015
640,George Iloka,,CIN,Cincinnati,1582075,2015
641,Bradley Roby,,DEN,Denver,1580120,2015
642,Michael Hoomanawanui,,2TM,#N/A,1580000,2015
643,Alfred Morris,,WAS,Washington,1572775,2015
644,Amini Silatolu,,CAR,Carolina,1570897,2015
645,Danny Trevathan,,DEN,Denver,1568018,2015
646,Byron Jones,,DAL,Dallas,1563989,2015
647,Teddy Bridgewater,,MIN,Minnesota,1556705,2015
648,J.R. Sweezy,,SEA,Seattle,1556212,2015
649,Laken Tomlinson,,DET,Detroit,1554589,2015
650,Kelvin Beachum,,PIT,Pittsburgh,1553474,2015
651,Andre Caldwell,,DEN,Denver,1550000,2015
,Trumaine McBride,,NYG,NY Giants,1550000,2015
,Chris Chester,,ATL,Atlanta,1550000,2015
654,Cordy Glenn,,BUF,Buffalo,1548012,2015
655,Andre Holmes,,OAK,Oakland,1542000,2015
,Jaiquawn Jarrett,,NYJ,NY Jets,1542000,2015
,Brandon Boykin,,PIT,Pittsburgh,1542000,2015
,Robert Golden,,PIT,Pittsburgh,1542000,2015
,Johnson Bademosi,,CLE,Cleveland,1542000,2015
,Billy Winn,,IND,Indianapolis,1542000,2015
,Antwon Blake,,PIT,Pittsburgh,1542000,2015
,Mike Harris,,MIN,Minnesota,1542000,2015
,Kai Forbath,,2TM,#N/A,1542000,2015
,Cory Harkey,,STL,St. Louis,1542000,2015
,Lance Dunbar,,DAL,Dallas,1542000,2015
,Corey White,,2TM,#N/A,1542000,2015
,Will Johnson,,PIT,Pittsburgh,1542000,2015
,Bobby Rainey,,TAM,Tampa,1542000,2015
,Larry Asante,,OAK,Oakland,1542000,2015
,Don Barclay,,GNB,Green Bay,1542000,2015
,Marquette King,,OAK,Oakland,1542000,2015
,Gino Gradkowski,,ATL,Atlanta,1542000,2015
673,Darrel Young,,WAS,Washington,1533334,2015
674,Charles Tillman,,CAR,Carolina,1531250,2015
675,Sterling Moore,,TAM,Tampa,1525000,2015
676,Ed Dickson,,CAR,Carolina,1516666,2015
677,Colin Cole,,CAR,Carolina,1505000,2015
678,Tony McDaniel,,TAM,Tampa,1500000,2015
,Karl Klug,,TEN,Tennessee,1500000,2015
,Luke Stocker,,TAM,Tampa,1500000,2015
,Chris Conte,,TAM,Tampa,1500000,2015
,Anthony Sherman,,KAN,Kansas City,1500000,2015
,Isa Abdul-Quddus,,DET,Detroit,1500000,2015
,Jon Ryan,,SEA,Seattle,1500000,2015
,Andy Levitre,,ATL,Atlanta,1500000,2015
,Tarvaris Jackson,,SEA,Seattle,1500000,2015
,Clay Harbor,,JAX,Jacksonville,1500000,2015
688,John Hughes,,CLE,Cleveland,1496035,2015
689,Ian Williams,,SFO,San Francisco,1495834,2015
690,Jonathan Cyprien,,JAX,Jacksonville,1491574,2015
691,Arthur Moats,,PIT,Pittsburgh,1483333,2015
692,Justin Hunter,,TEN,Tennessee,1479313,2015
693,Phillip Dorsett,,IND,Indianapolis,1479166,2015
694,Jeff Allen,,KAN,Kansas City,1477580,2015
695,Byron Bell,,TEN,Tennessee,1475000,2015
696,Bobby Massie,,ARI,Arizona,1471433,2015
697,Zach Ertz,,PHI,Philadelphia,1467054,2015
698,Kyle Arrington,,BAL,Baltimore,1466666,2015
699,Nick Folk,,NYJ,NY Jets,1463333,2015
700,Allen Barbre,,PHI,Philadelphia,1450000,2015
701,Alshon Jeffery,,CHI,Chicago,1447036,2015
702,Darius Slay,,DET,Detroit,1442537,2015
703,Damarious Randall,,GNB,Green Bay,1439224,2015
704,Matt Prater,,DET,Detroit,1437500,2015
705,DeAngelo Williams,,PIT,Pittsburgh,1435000,2015
706,Darrell Stuckey,,SDG,San Diego,1433750,2015
707,Ryan Harris,,DEN,Denver,1420000,2015
708,Manti Te'o,,SDG,San Diego,1410660,2015
709,Stephone Anthony,,NOR,New Orleans,1405766,2015
710,Chris Clark,,HOU,Houston,1400000,2015
,Justin Durant,,ATL,Atlanta,1400000,2015
,Chris Maragos,,PHI,Philadelphia,1400000,2015
,John Jerry,,NYG,NY Giants,1400000,2015
714,Derek Wolfe,,DEN,Denver,1397881,2015
715,Malcom Brown,,NWE,New England,1384223,2015
716,Colt McCoy,,WAS,Washington,1375000,2015
717,Geno Smith,,NYJ,NY Jets,1368983,2015
718,Matt Bryant,,ATL,Atlanta,1350000,2015
,Josh Brown,,NYG,NY Giants,1350000,2015
,Marcus Easley,,BUF,Buffalo,1350000,2015
721,Tank Carradine,,SFO,San Francisco,1349367,2015
722,Tavon Wilson,,NWE,New England,1342057,2015
723,Kurt Coleman,,CAR,Carolina,1340625,2015
724,Tim Masthay,,GNB,Green Bay,1340000,2015
725,Robert Woods,,BUF,Buffalo,1327302,2015
726,Kendall Reyes,,SDG,San Diego,1313453,2015
727,Matt Overton,,IND,Indianapolis,1300000,2015
,Marshall Newhouse,,NYG,NY Giants,1300000,2015
729,Johnthan Banks,,TAM,Tampa,1288997,2015
730,Tyvon Branch,,KAN,Kansas City,1287500,2015
731,Anthony Dixon,,BUF,Buffalo,1266666,2015
,Kendrick Lewis,,BAL,Baltimore,1266666,2015
733,Xavier Su'a-Filo,,HOU,Houston,1261727,2015
734,Demarcus Lawrence,,DAL,Dallas,1251511,2015
735,Cody Wallace,,PIT,Pittsburgh,1250000,2015
,Nate Irving,,IND,Indianapolis,1250000,2015
,Marcus Sherels,,MIN,Minnesota,1250000,2015
,Sean Lissemore,,SDG,San Diego,1250000,2015
,Major Wright,,TAM,Tampa,1250000,2015
,James Casey,,DEN,Denver,1250000,2015
,James Harrison,,PIT,Pittsburgh,1250000,2015
742,Joel Bitonio,,CLE,Cleveland,1241295,2015
743,Frank Kearse,,WAS,Washington,1230000,2015
744,Zach Brown,,TEN,Tennessee,1227640,2015
745,Derek Carr,,OAK,Oakland,1220864,2015
746,Jeron Johnson,,WAS,Washington,1209375,2015
747,Scott Tolzien,,GNB,Green Bay,1200000,2015
,Zak DeOssie,,NYG,NY Giants,1200000,2015
,Albert McClellan,,BAL,Baltimore,1200000,2015
,Mark Herzlich,,NYG,NY Giants,1200000,2015
,George Selvie,,NYG,NY Giants,1200000,2015
,Gary Barnidge,,CLE,Cleveland,1200000,2015
,Leger Douzable,,NYJ,NY Jets,1200000,2015
754,Kevin Minter,,ARI,Arizona,1197354,2015
755,Kedric Golston,,WAS,Washington,1195000,2015
756,Austin Seferian-Jenkins,,TAM,Tampa,1194301,2015
757,John Denney,,MIA,Miami,1180000,2015
758,Marqise Lee,,JAX,Jacksonville,1175914,2015
759,Nick Bellore,,SFO,San Francisco,1170000,2015
760,Brandon Myers,,TAM,Tampa,1166666,2015
761,Kyle Van Noy,,DET,Detroit,1159568,2015
762,Darren McFadden,,DAL,Dallas,1150000,2015
,Brad Jones,,PHI,Philadelphia,1150000,2015
764,Gavin Escobar,,DAL,Dallas,1148317,2015
765,Desmond Trufant,,ATL,Atlanta,1147372,2015
766,Husain Abdullah,,KAN,Kansas City,1145000,2015
767,Lamarcus Joyner,,STL,St. Louis,1143223,2015
768,Jon Condo,,OAK,Oakland,1127500,2015
769,Jimmy Clausen,,2TM,#N/A,1125000,2015
770,Jordan Matthews,,PHI,Philadelphia,1124834,2015
771,Bryan Braman,,PHI,Philadelphia,1120000,2015
,L.P. Ladouceur,,DAL,Dallas,1120000,2015
,Joe Berger,,MIN,Minnesota,1120000,2015
774,Brock Osweiler,,DEN,Denver,1118944,2015
775,Landon Collins,,NYG,NY Giants,1112828,2015
776,Nick Sundberg,,WAS,Washington,1112500,2015
777,Weston Richburg,,NYG,NY Giants,1108489,2015
778,Matthew Bosher,,ATL,Atlanta,1105000,2015
779,Donovan Smith,,TAM,Tampa,1103429,2015
780,Terrell McClain,,DAL,Dallas,1100000,2015
,Richie Incognito,,BUF,Buffalo,1100000,2015
,Kroy Biermann,,ATL,Atlanta,1100000,2015
783,Johnathan Hankins,,NYG,NY Giants,1099278,2015
784,Mario Edwards,,OAK,Oakland,1094029,2015
785,Cyrus Kouandjio,,BUF,Buffalo,1092914,2015
786,Ryan Allen,,NWE,New England,1085500,2015
787,Vinny Curry,,PHI,Philadelphia,1076038,2015
788,T.J. Yeldon,,JAX,Jacksonville,1075231,2015
789,Jonathan Bostic,,NWE,New England,1074763,2015
790,Paul Richardson,,SEA,Seattle,1071099,2015
791,Jon Dorenbos,,PHI,Philadelphia,1070000,2015
792,Devin Smith,,NYJ,NY Jets,1067712,2015
793,Andrew Sendejo,,MIN,Minnesota,1066668,2015
794,Kelechi Osemele,,BAL,Baltimore,1064595,2015
795,Matt Spaeth,,PIT,Pittsburgh,1062500,2015
796,Casey Hayward,,GNB,Green Bay,1053154,2015
797,Preston Smith,,WAS,Washington,1050791,2015
798,David Amerson,,2TM,#N/A,1050246,2015
799,Lawrence Guy,,BAL,Baltimore,1050000,2015
800,Stephon Tuitt,,PIT,Pittsburgh,1047601,2015
801,Garrison Sanborn,,BUF,Buffalo,1047500,2015
802,Rueben Randle,,NYG,NY Giants,1047432,2015
803,Brandon Bolden,,NWE,New England,1035000,2015
804,Eddie Goldman,,CHI,Chicago,1033875,2015
805,Le'Veon Bell,,PIT,Pittsburgh,1032082,2015
806,Stevan Ridley,,NYJ,NY Jets,1031250,2015
807,Jamie Collins,,NWE,New England,1025727,2015
808,Mario Addison,,CAR,Carolina,1020000,2015
809,Dorial Green-Beckham,,TEN,Tennessee,1018836,2015
810,Ramon Humber,,NOR,New Orleans,1017000,2015
811,Trent Murphy,,WAS,Washington,1016545,2015
812,Devin Funchess,,CAR,Carolina,1003797,2015
813,Margus Hunt,,CIN,Cincinnati,1001209,2015
814,Leonard Johnson,,NWE,New England,1000000,2015
,Jonathan Freeny,,NWE,New England,1000000,2015
,Brent Grimes,,MIA,Miami,1000000,2015
,Mike Morgan,,SEA,Seattle,1000000,2015
,Adrian Clayborn,,ATL,Atlanta,1000000,2015
,Jacob Tamme,,ATL,Atlanta,1000000,2015
,Chris Jones,,DAL,Dallas,1000000,2015
,Anthony Levine,,BAL,Baltimore,1000000,2015
822,Garrett Reynolds,,STL,St. Louis,999999,2015
823,Timmy Jernigan,,BAL,Baltimore,996114,2015
824,J.J. Jansen,,CAR,Carolina,995000,2015
,Don Carey,,DET,Detroit,995000,2015
826,Jamar Taylor,,MIA,Miami,988950,2015
827,Louis Murphy,,TAM,Tampa,987500,2015
828,Vance McDonald,,SFO,San Francisco,981594,2015
829,Brett Goode,,GNB,Green Bay,976250,2015
830,Benardrick McKinney,,HOU,Houston,971840,2015
831,Marlon Brown,,BAL,Baltimore,969335,2015
,Arthur Brown,,BAL,Baltimore,969335,2015
833,Lance Louis,,IND,Indianapolis,966250,2015
834,Hau'oli Kikaha,,NOR,New Orleans,957511,2015
835,Jason Fox,,MIA,Miami,957500,2015
836,LeGarrette Blount,,NWE,New England,955882,2015
837,Jeremiah Attaochu,,SDG,San Diego,955250,2015
838,Eric Winston,,CIN,Cincinnati,950000,2015
839,Ronnie Hillman,,DEN,Denver,942708,2015
840,Jon Weeks,,HOU,Houston,938750,2015
841,Eric Kendricks,,MIN,Minnesota,937440,2015
842,Aaron Dobson,,NWE,New England,935010,2015
843,Ego Ferguson,,CHI,Chicago,934819,2015
844,Andrew Gardner,,PHI,Philadelphia,931045,2015
845,Isaiah Pead,,STL,St. Louis,929200,2015
846,Eddie Lacy,,GNB,Green Bay,925203,2015
847,Ricardo Mathews,,SDG,San Diego,920000,2015
,Giovani Bernard,,CIN,Cincinnati,920000,2015
,Cedric Peerman,,CIN,Cincinnati,920000,2015
850,Tyrone Crawford,,DAL,Dallas,918813,2015
851,Jaquiski Tartt,,SFO,San Francisco,915821,2015
852,Troy Niklas,,ARI,Arizona,914386,2015
853,Clark Harris,,CIN,Cincinnati,900000,2015
854,Davante Adams,,GNB,Green Bay,893955,2015
855,Eric Rowe,,PHI,Philadelphia,887248,2015
856,Tyrod Taylor,,BUF,Buffalo,883333,2015
857,Mike Windt,,SDG,San Diego,882500,2015
858,Tanner Purdum,,NYJ,NY Jets,877500,2015
859,Bryan Anger,,JAX,Jacksonville,875480,2015
860,Mitch Unrein,,2TM,#N/A,875000,2015
,Justin Drescher,,NOR,New Orleans,875000,2015
862,Bishop Sankey,,TEN,Tennessee,873522,2015
863,Jason Trusnik,,MIN,Minnesota,870000,2015
,Colin Jones,,CAR,Carolina,870000,2015
,Alex Smith,,WAS,Washington,870000,2015
,Eric Weems,,ATL,Atlanta,870000,2015
,Tyler Polumbus,,2TM,#N/A,870000,2015
868,Denzel Perryman,,SDG,San Diego,868449,2015
869,Marlon Moore,,CLE,Cleveland,866666,2015
870,Josh LeRibeus,,WAS,Washington,864081,2015
871,David Johnson,,SDG,San Diego,860000,2015
872,Tyrann Mathieu,,ARI,Arizona,855937,2015
873,Richie Brockel,,CAR,Carolina,855000,2015
874,Travis Kelce,,KAN,Kansas City,853826,2015
875,Jeremy Hill,,CIN,Cincinnati,853091,2015
876,Jake McQuaide,,STL,St. Louis,850000,2015
877,Mitch Morse,,KAN,Kansas City,849649,2015
878,Dwayne Gratz,,JAX,Jacksonville,849394,2015
879,Larry Warford,,DET,Detroit,849250,2015
,LaAdrian Waddle,,2TM,#N/A,849250,2015
881,Clint Gresham,,SEA,Seattle,845000,2015
,Aaron Brewer,,DEN,Denver,845000,2015
883,Donald Stephenson,,KAN,Kansas City,844375,2015
884,Cody Latimer,,DEN,Denver,842875,2015
885,Kavell Conner,,SDG,San Diego,840000,2015
886,Carlos Hyde,,SFO,San Francisco,836745,2015
887,Ronald Darby,,BUF,Buffalo,830853,2015
888,Beau Brinkley,,TEN,Tennessee,828000,2015
889,Jarvis Jenkins,,CHI,Chicago,825000,2015
,Trevor Robinson,,SDG,San Diego,825000,2015
,Mike Jenkins,,TAM,Tampa,825000,2015
892,Mike Martin,,TEN,Tennessee,821890,2015
893,Frank Zombo,,KAN,Kansas City,820000,2015
894,Will Blackmon,,WAS,Washington,818823,2015
895,Bennie Logan,,PHI,Philadelphia,818523,2015
896,Sean Spence,,PIT,Pittsburgh,816345,2015
897,Jack Mewhort,,IND,Indianapolis,812228,2015
898,Nate Orchard,,CLE,Cleveland,812055,2015
899,Kyle Nelson,,SFO,San Francisco,810000,2015
900,Kony Ealy,,CAR,Carolina,806098,2015
901,Matt Asiata,,MIN,Minnesota,800000,2015
902,Allen Robinson,,JAX,Jacksonville,797925,2015
903,Jayron Hosley,,NYG,NY Giants,796250,2015
904,Kiko Alonso,,PHI,Philadelphia,795946,2015
905,Brandon Thompson,,CIN,Cincinnati,795300,2015
906,Sam Young,,JAX,Jacksonville,795000,2015
907,Jordan Phillips,,MIA,Miami,793256,2015
908,Jimmy Garoppolo,,NWE,New England,791795,2015
909,Teddy Williams,,CAR,Carolina,790000,2015
910,Jarvis Landry,,MIA,Miami,789753,2015
911,Blidi Wreh-Wilson,,TEN,Tennessee,789416,2015
912,Tony Bergstrom,,OAK,Oakland,786504,2015
913,Justin Britt,,SEA,Seattle,785666,2015
914,Josh Bynes,,DET,Detroit,785000,2015
915,Terrance Williams,,DAL,Dallas,779868,2015
916,Travis Benjamin,,CLE,Cleveland,779250,2015
917,Brian Winters,,NYJ,NY Jets,778969,2015
918,Omar Bolden,,DEN,Denver,778607,2015
919,Kirk Cousins,,WAS,Washington,778172,2015
920,Jake Fisher,,CIN,Cincinnati,774458,2015
921,Ladarius Green,,SDG,San Diego,772725,2015
922,Kyle Wilber,,DAL,Dallas,769805,2015
923,Terron Armstead,,NOR,New Orleans,769359,2015
924,Keenan Robinson,,WAS,Washington,765027,2015
925,Marquise Goodwin,,BUF,Buffalo,764719,2015
926,Dallas Thomas,,MIA,Miami,761594,2015
927,Ron Brooks,,BUF,Buffalo,760135,2015
928,Bradley Sowell,,ARI,Arizona,760000,2015
929,Ameer Abdullah,,DET,Detroit,755659,2015
930,Keenan Allen,,SDG,San Diego,753450,2015
931,Markus Wheaton,,PIT,Pittsburgh,752844,2015
932,J.J. Wilcox,,DAL,Dallas,751517,2015
933,Damontre Moore,,2TM,#N/A,748813,2015
934,Chris Polk,,HOU,Houston,747500,2015
935,John Jenkins,,NOR,New Orleans,746890,2015
936,Logan Ryan,,NWE,New England,745813,2015
937,Leonard Hankerson,,3TM,#N/A,745000,2015
,Jamon Meredith,,TEN,Tennessee,745000,2015
,Lemuel Jeanpierre,,SEA,Seattle,745000,2015
,O'Brien Schofield,,ATL,Atlanta,745000,2015
,Phillip Adams,,ATL,Atlanta,745000,2015
,Mike Person,,ATL,Atlanta,745000,2015
,Chris Carter,,2TM,#N/A,745000,2015
,Kenrick Ellis,,MIN,Minnesota,745000,2015
,Jordan Norwood,,DEN,Denver,745000,2015
,Mason Foster,,WAS,Washington,745000,2015
,Kyle Love,,CAR,Carolina,745000,2015
,Chris Clemons,,ARI,Arizona,745000,2015
,Pierre Thomas,,2TM,#N/A,745000,2015
,Jalil Brown,,IND,Indianapolis,745000,2015
951,Travaris Cadet,,3TM,#N/A,742500,2015
952,Jordan Reed,,WAS,Washington,742278,2015
953,Jordan Hill,,SEA,Seattle,741035,2015
954,Shawn Williams,,CIN,Cincinnati,738986,2015
955,Maxx Williams,,BAL,Baltimore,736861,2015
956,Knile Davis,,KAN,Kansas City,736504,2015
957,A.Q. Shipley,,ARI,Arizona,735000,2015
,Kendall Hunter,,NOR,New Orleans,735000,2015
959,Kayvon Webster,,DEN,Denver,731950,2015
960,Hugh Thornton,,IND,Indianapolis,731345,2015
961,Corey Lemonier,,SFO,San Francisco,730880,2015
962,C.J. Fiedorowicz,,HOU,Houston,730826,2015
963,Morgan Moses,,WAS,Washington,729394,2015
964,Stedman Bailey,,STL,St. Louis,729206,2015
965,Charles Sims,,TAM,Tampa,726023,2015
966,Duron Harmon,,NWE,New England,724000,2015
967,Greg Zuerlein,,STL,St. Louis,723307,2015
968,Billy Turner,,MIA,Miami,723000,2015
969,Will Davis,,BAL,Baltimore,722800,2015
970,D.J. Swearinger,,2TM,#N/A,722391,2015
971,Rob Havenstein,,STL,St. Louis,721822,2015
972,Robert Alford,,ATL,Atlanta,714218,2015
973,Brandon Williams,,BAL,Baltimore,713750,2015
974,Tahir Whitehead,,DET,Detroit,713000,2015
975,Marcus Martin,,SFO,San Francisco,712812,2015
976,Markus Golden,,ARI,Arizona,712424,2015
977,Tim Barnes,,STL,St. Louis,710017,2015
978,Garrett Celek,,SFO,San Francisco,710000,2015
979,Christian Kirksey,,CLE,Cleveland,707625,2015
980,Dennis Kelly,,PHI,Philadelphia,707200,2015
981,Jay Bromley,,NYG,NY Giants,705969,2015
982,Scott Crichton,,MIN,Minnesota,705507,2015
983,Randy Bullock,,2TM,#N/A,704527,2015
984,Alex Okafor,,ARI,Arizona,703607,2015
985,Jelani Jenkins,,MIA,Miami,703172,2015
986,Duke Williams,,BUF,Buffalo,702563,2015
987,Preston Brown,,BUF,Buffalo,702000,2015
988,Dion Sims,,MIA,Miami,701888,2015
989,Brian Schwenke,,TEN,Tennessee,701065,2015
990,Marvin Jones,,CIN,Cincinnati,700700,2015
991,Dallas Reynolds,,NYG,NY Giants,700000,2015
992,Travis Swanson,,DET,Detroit,699868,2015
993,Ty Sambrailo,,DEN,Denver,699264,2015
994,David Bakhtiari,,GNB,Green Bay,698850,2015
995,Ryan Nassib,,NYG,NY Giants,698400,2015
996,Shamarko Thomas,,PIT,Pittsburgh,698288,2015
997,Landry Jones,,PIT,Pittsburgh,694805,2015
998,Earl Watford,,ARI,Arizona,693716,2015
999,Randy Gregory,,DAL,Dallas,693624,2015
1000,Jeremy Lane,,SEA,Seattle,691279,2015
1001,Keith Tandy,,TAM,Tampa,690150,2015
1002,Gerald Hodges,,2TM,#N/A,690027,2015
,Khaled Holmes,,IND,Indianapolis,690027,2015
1004,Tre Mason,,STL,St. Louis,689410,2015
1005,J.C. Tretter,,GNB,Green Bay,688977,2015
1006,Justin Bethel,,ARI,Arizona,688556,2015
1007,James Hanna,,DAL,Dallas,686213,2015
1008,Ali Marpet,,TAM,Tampa,686106,2015
1009,William Gholston,,TAM,Tampa,685136,2015
1010,Chris Hairston,,SDG,San Diego,685000,2015
