Rk,Player,Pos,Tm,Cap Hit
,Gabe Martin,LB,ARI,"$450,000"
,Ezekiel Elliott,RB,DAL,"$450,000"
,Sheldon Rankins,DT,NOR,"$450,000"
,Eli Apple,CB,NYG,"$450,000"
,Jordan Jenkins,OLB,NYJ,"$450,000"
,Kevin Byard,S,TEN,"$450,000"
,Robert Nkemdiche,DT,ARI,"$450,000"
,Brandon Williams,CB,ARI,"$450,000"
,Rees Odhiambo,OG,SEA,"$450,000"
,C.J. Prosise,RB,SEA,"$450,000"
,Darryl Roberts,CB,NYJ,"$450,000"
,Jarran Reed,DT,SEA,"$450,000"
,Nick Vannett,TE,SEA,"$450,000"
,Garrison Smith,DT,SEA,"$450,000"
,Mackensie Alexander,CB,MIN,"$450,000"
,Brett Jones,C,NYG,"$450,000"
,Tyrone Holmes,OLB,CLE,"$450,000"
,Jacoby Brissett,QB,NWE,"$450,000"
,Cyrus Jones,CB,NWE,"$450,000"
,Joe Thuney,OG,NWE,"$450,000"
,Bryan Witzmann,T,KAN,"$450,000"
,Mykkele Thompson,S,NYG,"$450,000"
,Vincent Valentine,DT,NWE,"$450,000"
,Kamu Grugier-Hill,OLB,PHI,"$450,000"
,Robert Thomas,NT,NYG,"$450,000"
,Richard Ash,DT,2TM,"$450,000"
,Robby Anderson,WR,NYJ,"$450,000"
,Graham Glasgow,OG,DET,"$450,000"
,Braedon Bowman,TE,NYJ,"$450,000"
,A'Shawn Robinson,DT,DET,"$450,000"
,Julian Howsare,FB,NYJ,"$450,000"
,Jalin Marshall,WR,NYJ,"$450,000"
,Troymaine Pope,RB,2TM,"$450,000"
,Su'a Cravens,OLB,WAS,"$450,000"
,Lawrence Thomas,DE,NYJ,"$450,000"
,Kendall Fuller,CB,WAS,"$450,000"
,Kameron Canaday,LS,ARI,"$450,000"
,Lamar Louis,LB,ARI,"$450,000"
,Trevone Boykin,QB,SEA,"$450,000"
,DeAndre Elliott,CB,SEA,"$450,000"
,George Fant,T,SEA,"$450,000"
,Nolan Frese,LS,SEA,"$450,000"
,Tanner McEvoy,WR,SEA,"$450,000"
,Tyvis Powell,FS,SEA,"$450,000"
,Josh Johnson,DB,JAX,"$450,000"
,Isaac Seumalo,OG,PHI,"$450,000"
,Tani Tupou,DT,SEA,"$450,000"
,Nic Grigsby,LB,LAR,"$450,000"
,Cory Littleton,LB,LAR,"$450,000"
,Erik Swoope,TE,IND,"$450,000"
,Maliek Collins,DT,DAL,"$450,000"
,Pace Murphy,OL,LAR,"$450,000"
,Vonn Bell,SS,NOR,"$450,000"
,Michael Pierce,DT,BAL,"$450,000"
,Sterling Shepard,WR,NYG,"$450,000"
,Paul Lasike,FB,CHI,"$450,000"
,Darian Thompson,FS,NYG,"$450,000"
,Cre'von LeBlanc,DB,CHI,"$450,000"
,Roberto Aguayo,K,TAM,"$450,000"
,B.J. Finney,C,PIT,"$450,000"
,Noah Spence,DE,TAM,"$450,000"
,Juston Burris,CB,NYJ,"$450,000"
,Jarrod Wilson,S,JAX,"$450,000"
,Lac Edwards,P,NYJ,"$450,000"
,Zaire Anderson,LB,DEN,"$450,000"
,Charone Peake,WR,NYJ,"$450,000"
,Kyle Peko,DT,DEN,"$450,000"
,Brandon Shell,OT,NYJ,"$450,000"
,D.J. Foster,RB,NWE,"$450,000"
,Jonathan Jones,DB,NWE,"$450,000"
,Bryson Albright,LB,BUF,"$450,000"
,Glenn Gronkowski,FB,BUF,"$450,000"
,Aaron Wallace,OLB,TEN,"$450,000"
,Dominique Alexander,LB,CLE,"$450,000"
,Ronald Blair,DE,SFO,"$450,000"
,Briean Boddy-Calhoun,DB,CLE,"$450,000"
,Aaron Burbridge,WR,SFO,"$450,000"
,Rashard Robinson,CB,SFO,"$450,000"
,Joshua Perkins,TE,ATL,"$450,000"
,Trevor Roach,LB,CIN,"$450,000"
,John Theus,OT,SFO,"$450,000"
,Brian Poole,S,ATL,"$450,000"
,Evan Boehm,C,ARI,"$450,000"
,Kenneth Farrow,RB,SDG,"$450,000"
,Marqui Christian,SS,LAR,"$450,000"
,Dexter McCoil,S,SDG,"$450,000"
,Spencer Pulley,C,SDG,"$450,000"
,Cole Toner,OT,ARI,"$450,000"
,Alex Erickson,WR,CIN,"$450,000"
,Alex Collins,RB,SEA,"$450,000"
,Adairius Barnes,CB,DET,"$450,000"
,DeShawn Williams,DT,CIN,"$450,000"
,Joey Hunt,C,SEA,"$450,000"
,Cole Wick,TE,DET,"$450,000"
,Quinton Jefferson,DT,SEA,"$450,000"
,Antonio Hamilton,CB,OAK,"$450,000"
,Johnny Holton,WR,OAK,"$450,000"
,Kentrell Brothers,ILB,MIN,"$450,000"
,Darius Latham,DT,OAK,"$450,000"
,Jayron Kearse,SS,MIN,"$450,000"
,Jalen Richard,RB,OAK,"$450,000"
,David Morgan,TE,MIN,"$450,000"
,Robert Kelley,RB,WAS,"$450,000"
,Stephen Weatherly,OLB,MIN,"$450,000"
,Anthony Lanier,DE,WAS,"$450,000"
,Pharoh Cooper,WR,LAR,"$450,000"
,Stephen Anderson,TE,HOU,"$450,000"
,Josh Forrest,ILB,LAR,"$450,000"
,Joel Heath,DE,HOU,"$450,000"
,Temarrick Hemingway,TE,LAR,"$450,000"
,Brennan Scarlett,LB,HOU,"$450,000"
,Tyler Higbee,TE,LAR,"$450,000"
,Ross Travis,TE,KAN,"$450,000"
,Matthias Farley,DB,IND,"$450,000"
,Edwin Jackson,LB,IND,"$450,000"
,Curt Maggitt,LB,IND,"$450,000"
,Kerry Hyder,DT,DET,"$450,000"
,Chester Rogers,WR,IND,"$450,000"
,Jared Norris,LB,CAR,"$450,000"
,Dillon Gordon,G,PHI,"$450,000"
,Bryce Treggs,WR,PHI,"$450,000"
,Destiny Vaeao,DT,PHI,"$450,000"
,Kentrell Brice,S,GNB,"$450,000"
,Thomas Duarte,WR,MIA,"$450,000"
,Malcolm Brown,RB,LAR,"$450,000"
,Marwin Evans,S,GNB,"$450,000"
,Josh Hawkins,CB,GNB,"$450,000"
,Ken Crawley,DB,NOR,"$450,000"
,De'Vante Harris,DB,NOR,"$450,000"
,Erik Harris,DB,NOR,"$450,000"
,Tommylee Lewis,WR,NOR,"$450,000"
,Michael Thomas,WR,NOR,"$450,000"
,Landon Turner,OL,NOR,"$450,000"
,Roger Lewis,WR,NYG,"$450,000"
,Romeo Okwara,DE,NYG,"$450,000"
,DaVonte Lambert,DT,TAM,"$450,000"
,Channing Ward,DE,TAM,"$450,000"
,Leonard Wester,T,TAM,"$450,000"
,Wil Lutz,K,NOR,"$450,000"
,James Cowser,LB,OAK,"$450,000"
,A.J. Derby,TE,2TM,"$450,000"
,Joe Dahl,OG,DET,"$450,000"
,Miles Killebrew,SS,DET,"$450,000"
,Peyton Barber,RB,TAM,"$450,000"
,Dwayne Washington,RB,DET,"$450,000"
,Antwione Williams,OLB,DET,"$450,000"
,Anthony Zettel,DE,DET,"$450,000"
,Jordan Taylor,WR,DEN,"$450,000"
,Andrew Adams,S,NYG,"$450,000"
,Jalen Mills,CB,PHI,"$450,000"
,Wendell Smallwood,RB,PHI,"$450,000"
,Halapoulivaati Vaitai,OT,PHI,"$450,000"
,Anthony Brown,CB,DAL,"$450,000"
,Kavon Frazier,FS,DAL,"$450,000"
,Dak Prescott,QB,DAL,"$450,000"
,Daniel Lasco,RB,NOR,"$450,000"
,David Onyemata,DT,NOR,"$450,000"
,Jerell Adams,TE,NYG,"$450,000"
,B.J. Goodson,OLB,NYG,"$450,000"
,Paul Perkins,RB,NYG,"$450,000"
,Ted Karras,OG,NWE,"$450,000"
,Malcolm Mitchell,WR,NWE,"$450,000"
,Elandon Roberts,ILB,NWE,"$450,000"
,Caleb Benenoch,OT,TAM,"$450,000"
,Ryan Smith,CB,TAM,"$450,000"
,Christian Ringo,DE,GNB,"$450,000"
,Kevin Hogan,QB,CLE,"$450,000"
,Frankie Williams,CB,IND,"$450,000"
,Martrell Spaight,OLB,WAS,"$450,000"
,C.J. Smith,CB,PHI,"$450,000"
,Dan Vitale,FB,CLE,"$450,000"
,Patrick Onwuasor,LB,BAL,"$450,000"
,Jake Lampman,WR,NOR,"$450,000"
,Ben Koyack,TE,JAX,"$450,000"
,De'Vante Bausby,DB,CHI,"$450,000"
,Michael Palardy,K,CAR,"$450,000"
,Sharrod Neasman,S,ATL,"$450,000"
,Casey Kreiter,LS,DEN,"$450,000"
,Maurice Harris,WR,WAS,"$450,000"
,Chris Landrum,LB,SDG,"$450,000"
,Austin Reiter,C,CLE,"$450,000"
,Cornelius Edison,OL,CHI,"$450,000"
,Vernon Hargreaves,CB,TAM,"$450,000"
,Geronimo Allison,WR,GNB,"$450,000"
,Mack Brown,RB,WAS,"$450,000"
,Vince Mayle,WR,DAL,"$450,000"
,John Wetzel,T,ARI,"$450,000"
,Julius Warmsley,DE,MIA,"$450,000"
,Matt Lengel,TE,NWE,"$450,000"
,Terrance Smith,LB,KAN,"$450,000"
,C.J. Goodwin,WR,ATL,"$450,000"
,Chris Manhertz,TE,2TM,"$450,000"
,Eric Tomlinson,TE,NYJ,"$450,000"
,Tyler Larsen,C,CAR,"$450,000"
,Lafayette Pitts,CB,MIA,"$450,000"
,Joe Kerridge,FB,GNB,"$450,000"
,Jordan Dangerfield,FS,PIT,"$450,000"
,Jamar Taylor,CB,CLE,"$450,000"
,Xavier Grimble,TE,PIT,"$450,000"
,Ben Gottschalk,C,TAM,"$450,000"
,Corey Moore,S,HOU,"$450,000"
,Mike Thomas,WR,LAR,"$450,000"
,Rashod Hill,T,2TM,"$450,000"
,Trey Hopkins,G,CIN,"$450,000"
,Deon King,LB,2TM,"$450,000"
,Darron Lee,OLB,NYJ,"$450,000"
,Blake Countess,CB,LAR,"$450,000"
,DeForest Buckner,DE,SFO,"$450,000"
,Joshua Garnett,OG,SFO,"$450,000"
,Jake Brendel,C,MIA,"$450,000"
,Germain Ifedi,OT,SEA,"$450,000"
,Rick Lovato,LS,2TM,"$450,000"
,Laquon Treadwell,WR,MIN,"$450,000"
,Christopher Milton,CB,IND,"$450,000"
,Jared Goff,QB,LAR,"$450,000"
,Cobi Hamilton,WR,PIT,"$450,000"
,Shane McDermott,C,NYG,"$450,000"
,Paul Turner,WR,PHI,"$450,000"
1835.0,Vinston Painter,OT,WAS,"$432,348"
,Emmett Cleary,T,DAL,"$432,348"
,Cam Johnson,DE,CLE,"$432,348"
,Je'Ron Hamm,TE,SFO,"$432,348"
,John Timu,ILB,CHI,"$432,348"
1840.0,Darren Waller,WR,BAL,"$429,245"
1841.0,Deontae Skinner,LB,NYG,"$423,529"
1842.0,Jeremy Butler,WR,SDG,"$401,470"
,Cameron Lynch,LB,TAM,"$401,470"
1844.0,Daniel Brown,WR,2TM,"$401,466"
1845.0,Matthew Ioannidis,DT,WAS,"$397,058"
1846.0,Alan Cross,TE,TAM,"$397,050"
,Raheem Mostert,RB,2TM,"$397,050"
,Brian Price,DT,GNB,"$397,050"
,Curtis Riley,CB,TEN,"$397,050"
1850.0,Ulrick John,OT,ARI,"$370,588"
1851.0,Willie Beavers,OT,MIN,"$370,580"
,Michael Hunter,CB,NYG,"$370,580"
,Denver Kirkland,G,OAK,"$370,580"
,Ben Braunecker,TE,CHI,"$370,580"
,Jeremy Vujnovich,T,IND,"$370,580"
1856.0,Lonnie Ballentine,FS,HOU,"$359,474"
1857.0,Zach Vigil,ILB,2TM,"$351,333"
1858.0,Josh Wells,T,JAX,"$349,000"
1859.0,Hakeem Valles,TE,ARI,"$344,117"
1860.0,Trevor Bates,LB,IND,"$344,110"
,Zack Sanchez,CB,CAR,"$344,110"
,Gerald Christian,TE,BUF,"$344,110"
,Connor Hamlett,TE,CLE,"$344,110"
,Ryan O'Malley,TE,OAK,"$344,110"
,Al-Hajj Shabazz,CB,2TM,"$344,110"
,Woodrow Hamilton,DL,NWE,"$344,110"
,Trevor Williams,CB,SDG,"$344,110"
,Russell Hansbrough,RB,TAM,"$344,110"
,Matt Feiler,T,PIT,"$344,110"
1870.0,Makinton Dorleant,CB,GNB,"$333,000"
1871.0,JaCorey Shepherd,CB,SFO,"$317,640"
1872.0,Thomas Gafford,LB,DEN,"$312,352"
1873.0,Don Jackson,RB,GNB,"$291,170"
1874.0,Ryan Wendell,C,CAR,"$260,294"
1875.0,Nick Boyle,TE,BAL,"$247,960"
1876.0,Major Wright,DB,TAM,"$223,529"
1877.0,Vinnie Sunseri,SS,SFO,"$211,764"
,Lou Young,CB,CAR,"$211,764"
,Jordan Gay,P,BUF,"$211,764"
,David Fales,QB,CHI,"$211,764"
,Terrance Mitchell,CB,KAN,"$211,764"
1882.0,Blidi Wreh-Wilson,CB,ATL,"$198,529"
1883.0,David Yankey,OG,CAR,"$185,292"
1884.0,Ayodeji Olatoye,DB,ATL,"$185,284"
1885.0,Jeron Johnson,DB,SEA,"$178,823"
1886.0,Deandre Coleman,DT,BUF,"$176,470"
,T.J. Barnes,DT,KAN,"$176,470"
,T.J. Jones,WR,DET,"$176,470"
1889.0,Ben Jacobs,LB,CAR,"$158,824"
1890.0,Khiry Robinson,RB,NYJ,"$158,823"
1891.0,George Farmer,RB,SEA,"$158,820"
,Javien Elliott,CB,TAM,"$158,820"
,Alex Ellis,TE,JAX,"$158,820"
,Tyler Ott,LS,2TM,"$158,820"
,Ufomba Kamalu,DE,HOU,"$158,820"
,Tyrell Adams,LB,OAK,"$158,820"
1897.0,Jason Trusnik,DE,NOR,"$156,176"
1898.0,Marcus Ball,S,2TM,"$154,411"
,Eric Pinkins,FS,NYG,"$154,411"
,Dezmin Lewis,WR,BUF,"$154,411"
1901.0,Myles Jack,OLB,JAX,"$151,716"
1902.0,Nick Williams,WR,ATL,"$141,176"
,Sean Porter,OLB,JAX,"$141,176"
,Justin Staples,DL,TEN,"$141,176"
,Malliciah Goodman,DE,2TM,"$141,176"
1906.0,T.J. Yates,QB,MIA,"$134,117"
1907.0,Rashawn Scott,WR,MIA,"$132,350"
,Kalif Raymond,WR,DEN,"$132,350"
,Shane Wynn,WR,JAX,"$132,350"
,Branden Jackson,DE,OAK,"$132,350"
,Kalan Reed,CB,TEN,"$132,350"
,Daniel Braverman,WR,CHI,"$132,350"
1913.0,Denzel Rice,DB,HOU,"$123,528"
,Donteea Dye,WR,TAM,"$123,528"
1915.0,Nick Moody,OLB,WAS,"$119,117"
,David Arkin,OL,LAR,"$119,117"
1917.0,Ifeanyi Momah,WR,ARI,"$117,300"
1918.0,Brandon Wilds,RB,NYJ,"$105,880"
,Luke Rhodes,LB,IND,"$105,880"
,Doug Middleton,S,NYJ,"$105,880"
,Bronson Hill,RB,JAX,"$105,880"
,Quentin Gause,LB,DEN,"$105,880"
,Freddie Bishop,DE,NYJ,"$105,880"
,Anthony Fabiano,OL,CLE,"$105,880"
1925.0,Shamiel Gary,SS,BUF,"$92,646"
,Deiontrez Mount,OLB,IND,"$92,646"
,Mario Alford,WR,CLE,"$92,646"
,Ronald Martin,S,NYJ,"$92,646"
1929.0,Andrew Gardner,T,SFO,"$89,411"
1930.0,Mehdi Abdesmad,DE,TEN,"$79,410"
,Toby Johnson,DT,MIN,"$79,410"
,Alex Balducci,OL,SFO,"$79,410"
,Givens Price,T,ARI,"$79,410"
,Wendall Williams,WR,HOU,"$79,410"
,Byron Marshall,RB,PHI,"$79,410"
,Vontarrius Dora,LB,DEN,"$79,410"
,Demarcus Ayers,WR,PIT,"$79,410"
,Morgan Fox,DL,LAR,"$79,410"
,Craig Watts,G,NYJ,"$79,410"
1940.0,Trevor Reilly,OLB,MIA,"$70,588"
,Randell Johnson,OLB,NYJ,"$70,588"
1942.0,Akeem Davis,S,JAX,"$61,764"
,Paul Dawson,OLB,CIN,"$61,764"
,Tony Washington,WR,JAX,"$61,764"
,Alex Carter,CB,DET,"$61,764"
,Terrence Magee,RB,SEA,"$61,764"
,Isaiah Johnson,DB,LAR,"$61,764"
1948.0,D.J. Tialavea,TE,ATL,"$52,940"
,J.D. McKissic,WR,SEA,"$52,940"
,Marcus Rush,LB,JAX,"$52,940"
,Bralon Addison,RB,CHI,"$52,940"
,Wynton McManis,LB,SFO,"$52,940"
,Aaron Green,RB,LAR,"$52,940"
,Paul McRoberts,WR,LAR,"$52,940"
,Henry Krieger-Coble,TE,DEN,"$52,940"
,Trevon Hartfield,DB,ARI,"$52,940"
,Brennen Beyer,LB,BAL,"$52,940"
,Johnny Maxey,DE,PIT,"$52,940"
,Prince Charles Iworah,CB,SFO,"$52,940"
,Harlan Miller,CB,ARI,"$52,940"
,Trey Caldwell,DB,CLE,"$52,940"
,DeAndre Smelter,WR,SFO,"$52,940"
1963.0,Crezdon Butler,DB,DET,"$44,705"
1964.0,Joe Banyard,RB,JAX,"$39,706"
1965.0,Brian Dixon,CB,NOR,"$35,294"
1966.0,Zach Moore,DE,DAL,"$30,882"
,Josh Shirley,DE,CHI,"$30,882"
,Carlos Fields,LB,SDG,"$30,882"
,Larry Webster,DE,CAR,"$30,882"
1970.0,Brandon Burks,RB,NYJ,"$26,470"
,A.J. Hendy,S,MIA,"$26,470"
,Bryson Keeton,CB,NYJ,"$26,470"
,Travell Dixon,S,CAR,"$26,470"
,Isaac Fruechte,WR,MIN,"$26,470"
,Taveze Calhoun,DB,NOR,"$26,470"
,Kasen Williams,WR,SEA,"$26,470"
,Taurean Nixon,DB,DEN,"$26,470"
